Student_ID,Age,Gender,Department,Semester,Attendance,Study_Hours_Per_Day,Sleep_Hours,Assignment_Score,Practical_Score,Internal_Marks,Previous_Sem_Percentage,Coding_Hours_Per_Week,Projects_Completed,Certifications,Internship,Backlogs,Stress_Level,Communication_Score,Aptitude_Score,Interview_Score,Final_Percentage,Placement_Status,Package_LPA
ST1768,22,Male,Information Technology,3,70.7,6.3,5.9,100.0,79.0,93.3,68.0,4.1,1.0,2,No,0,High,41.5,74.1,55.7,76.7,Not Placed,0.0
ST1769,22,Female,Computer Engineering,6,71.7,3.6,6.9,75.4,82.5,61.9,73.6,11.4,2.0,3,Yes,4,Medium,59.5,56.7,63.1,42.5,Not Placed,0.0
ST1770,18,Female,Mechanical,5,65.3,4.7,7.3,58.5,71.6,81.6,66.8,6.8,0.0,4,No,0,Low,78.5,79.1,77.5,57.1,Not Placed,0.0
ST1771,22,Male,Computer Engineering,3,92.7,2.6,6.3,91.4,78.5,64.7,79.3,15.9,5.0,2,Yes,0,High,68.9,74.8,58.1,70.4,Placed,4.63
ST1772,18,Female,Computer Engineering,4,74.9,4.0,6.7,76.5,83.0,66.0,48.4,10.5,0.0,3,No,0,Low,82.0,64.6,71.8,58.7,Placed,2.86
ST1773,21,Female,Computer Engineering,4,82.2,4.0,6.0,85.2,68.5,85.4,64.9,5.6,0.0,4,Yes,1,Medium,62.8,65.6,69.8,58.5,Not Placed,0.0
ST1774,19,Male,Information Technology,3,71.2,0.7,8.2,89.7,75.0,67.1,74.2,7.9,3.0,1,No,0,Low,86.1,62.9,20.0,54.3,Not Placed,0.0
ST1775,19,Female,Mechanical,3,56.2,6.5,6.7,79.1,75.2,66.7,77.5,8.3,1.0,1,Yes,0,Low,73.4,82.9,54.1,63.7,Not Placed,0.0
ST1776,18,Male,Information Technology,4,81.2,5.4,8.6,67.9,86.7,86.7,90.9,4.4,2.0,0,No,0,High,73.8,71.2,82.8,62.5,Not Placed,0.0
ST1777,19,Male,Computer Engineering,6,55.1,2.9,8.7,86.7,62.1,92.8,64.5,3.4,4.0,1,Yes,0,Medium,72.1,64.8,52.7,58.7,Placed,3.96
ST1778,22,Female,Mechanical,4,77.2,1.8,6.9,75.0,75.3,80.4,90.7,11.5,2.0,3,No,1,Low,59.3,53.4,49.9,62.8,Not Placed,0.0
ST1779,20,Female,Mechanical,4,61.6,4.0,5.9,83.2,100.0,63.5,60.8,12.2,1.0,5,No,1,Medium,69.2,76.8,83.6,56.5,Not Placed,0.0
ST1780,18,Female,Mechanical,3,100.0,3.6,4.7,49.2,91.1,65.4,88.6,11.0,0.0,1,No,0,Medium,74.1,76.1,69.5,57.9,Not Placed,0.0
ST1781,19,Female,Computer Engineering,6,88.9,4.0,5.4,80.4,93.5,73.0,81.4,15.6,3.0,2,No,0,High,50.4,60.1,90.3,67.6,Not Placed,0.0
ST1782,18,Female,Information Technology,4,79.3,3.8,5.5,67.3,76.3,76.2,57.2,5.3,1.0,2,Yes,0,Medium,71.1,61.7,59.6,59.6,Not Placed,0.0
ST1783,18,Female,Civil,4,93.2,4.3,8.5,94.8,80.2,59.2,74.3,16.4,5.0,2,Yes,1,High,87.0,66.2,86.2,62.0,Not Placed,0.0
ST1784,20,Female,Mechanical,5,67.8,5.7,7.1,82.5,89.0,81.4,69.3,3.5,5.0,1,No,0,Medium,76.1,50.7,52.8,68.7,Placed,3.12
ST1785,22,Male,Computer Engineering,3,84.5,4.4,7.4,77.9,96.3,73.1,78.8,2.9,1.0,1,Yes,0,Medium,89.1,69.1,25.9,69.0,Not Placed,0.0
ST1786,18,Female,Computer Engineering,5,80.4,1.9,4.6,80.8,50.6,49.7,66.9,0.0,4.0,0,Yes,5,High,75.7,43.3,77.8,47.0,Not Placed,0.0
ST1787,19,Male,Information Technology,5,81.2,5.5,5.7,63.0,58.9,59.9,65.7,5.8,2.0,5,Yes,0,Low,57.4,48.8,76.2,59.0,Not Placed,0.0
ST1788,21,Female,Civil,4,93.3,6.0,8.0,94.5,93.0,65.4,89.2,5.5,2.0,5,Yes,5,Low,81.1,60.4,77.8,63.1,Not Placed,0.0
ST1789,18,Female,Information Technology,3,86.8,8.2,7.3,98.9,72.4,71.1,68.6,10.6,4.0,4,No,0,Medium,54.0,58.6,63.7,72.4,Placed,4.19
ST1790,18,Male,Information Technology,6,81.5,1.8,6.8,79.7,67.3,96.6,81.6,9.2,3.0,0,No,0,Low,67.1,74.8,90.5,61.4,Not Placed,0.0
ST1791,20,Female,Computer Engineering,4,58.1,3.9,7.6,94.1,59.7,75.1,66.8,2.0,0.0,3,No,0,Low,66.1,72.2,80.8,60.3,Not Placed,0.0
ST1792,22,Female,Electronics,6,66.5,0.5,8.8,68.2,68.8,61.1,93.3,6.0,6.0,2,Yes,0,Medium,60.5,88.6,80.2,53.4,Placed,3.67
ST1793,21,Male,Mechanical,6,76.5,4.3,6.8,65.4,57.8,74.9,60.5,6.1,6.0,1,No,0,Medium,100.0,69.4,68.9,64.5,Placed,4.54
ST1794,19,Female,Information Technology,3,79.1,2.7,7.1,75.5,100.0,67.4,61.4,0.0,0.0,4,No,0,Medium,69.0,71.1,45.4,60.7,Not Placed,0.0
ST1795,21,Female,Mechanical,5,64.4,6.4,7.2,80.2,75.7,76.2,91.3,3.1,5.0,4,No,4,Medium,95.3,50.6,68.1,52.6,Not Placed,0.0
ST1796,19,Female,Civil,3,100.0,2.3,9.6,70.3,75.2,79.5,63.8,4.1,3.0,1,No,0,Low,74.8,50.6,72.8,60.9,Placed,3.95
ST1797,22,Male,Computer Engineering,6,96.2,1.0,4.7,81.5,83.6,87.7,92.4,15.2,4.0,0,No,1,Medium,58.5,69.0,99.5,78.3,Not Placed,0.0
ST1798,19,Female,Information Technology,4,85.2,2.8,7.8,78.7,88.5,71.7,82.5,9.0,6.0,4,Yes,1,Medium,64.3,69.2,71.3,64.4,Not Placed,0.0
ST1799,20,Female,Computer Engineering,6,78.9,0.5,6.9,63.0,88.3,93.3,67.8,11.3,1.0,5,Yes,1,Low,69.5,72.3,50.3,48.5,Placed,3.08
ST1800,20,Female,Mechanical,4,75.5,4.6,7.6,81.2,90.0,83.8,44.6,0.5,2.0,0,Yes,1,High,65.2,87.0,74.5,56.3,Not Placed,0.0
ST1801,20,Female,Electronics,4,66.6,0.5,6.3,85.4,67.8,62.8,69.7,14.0,1.0,1,No,0,Medium,66.2,51.2,87.1,48.7,Not Placed,0.0
ST1802,20,Male,Electronics,3,78.9,3.5,6.9,77.1,72.1,100.0,71.4,14.5,2.0,0,No,0,High,78.0,93.3,94.3,61.4,Placed,2.97
ST1803,21,Male,Mechanical,6,81.1,0.5,7.8,88.8,86.0,76.3,86.3,0.0,1.0,5,No,0,Low,75.1,45.6,65.3,55.8,Not Placed,0.0
ST1804,22,Female,Information Technology,5,63.1,3.0,10.0,60.4,69.1,61.1,92.2,4.5,4.0,2,No,0,Medium,79.7,73.6,63.8,63.5,Not Placed,0.0
ST1805,19,Female,Civil,6,82.0,6.0,7.9,80.6,75.9,93.5,60.4,10.5,4.0,1,No,0,Medium,91.4,49.3,44.4,74.1,Placed,3.43
ST1806,19,Male,Information Technology,6,76.1,4.0,6.1,61.0,81.2,99.0,81.2,11.2,3.0,5,No,0,High,63.4,78.9,57.3,65.7,Not Placed,0.0
ST1807,20,Male,Computer Engineering,5,55.1,2.2,6.5,61.6,86.2,71.6,80.7,4.6,1.0,1,No,3,Medium,85.6,45.7,73.9,43.9,Not Placed,0.0
ST1808,20,Female,Electronics,3,67.7,3.5,6.5,67.4,52.9,65.5,85.0,6.5,1.0,5,Yes,3,High,89.5,27.0,42.6,46.9,Not Placed,0.0
ST1809,18,Male,Mechanical,6,73.0,3.5,5.0,63.7,85.3,69.8,77.0,5.0,3.0,5,Yes,0,Medium,88.1,70.2,99.8,70.1,Placed,5.09
ST1810,22,Female,Information Technology,6,100.0,4.2,6.6,68.4,73.0,81.3,42.8,8.6,3.0,4,Yes,0,Medium,45.4,66.1,61.3,61.3,Not Placed,0.0
ST1811,21,Male,Mechanical,4,84.7,1.4,7.8,72.4,85.2,88.6,67.8,14.0,4.0,4,No,0,High,95.2,84.6,68.9,55.8,Not Placed,0.0
ST1812,19,Male,Civil,6,62.0,4.4,5.6,85.0,86.1,79.4,53.8,4.1,4.0,4,No,0,Medium,61.1,69.2,72.5,65.9,Placed,3.15
ST1813,18,Male,Computer Engineering,5,83.8,0.5,8.2,71.1,96.9,73.3,67.2,13.0,5.0,2,No,0,Medium,44.2,56.8,85.1,66.6,Placed,3.3
ST1814,18,Male,Civil,4,59.4,2.6,7.5,56.0,93.6,91.5,83.7,4.1,1.0,2,No,3,Low,94.8,59.9,71.3,59.2,Not Placed,0.0
ST1815,19,Female,Computer Engineering,3,91.0,2.8,6.2,88.7,93.5,67.9,74.3,3.8,4.0,5,Yes,0,High,77.2,100.0,49.9,66.2,Placed,3.95
ST1816,21,Male,Computer Engineering,4,72.3,4.4,6.8,65.0,94.8,85.4,86.1,12.1,6.0,3,Yes,0,Medium,77.8,54.9,73.7,67.4,Placed,3.96
ST1817,18,Male,Computer Engineering,5,76.9,3.5,8.8,74.3,79.8,68.3,74.8,12.6,4.0,1,No,0,Medium,65.4,75.9,85.0,73.0,Not Placed,0.0
ST1818,18,Female,Civil,5,93.9,1.4,7.8,80.4,76.4,77.6,51.8,12.3,1.0,4,No,5,Low,72.5,74.0,52.7,51.2,Not Placed,0.0
ST1819,22,Male,Electronics,4,62.6,2.0,7.0,77.4,87.3,70.5,34.7,1.4,3.0,1,Yes,3,Medium,68.0,76.2,79.8,45.9,Not Placed,0.0
ST1820,21,Male,Computer Engineering,3,61.2,3.8,6.7,88.1,85.5,71.3,72.1,5.7,1.0,5,No,1,Medium,61.3,75.0,71.1,60.8,Not Placed,0.0
ST1821,18,Female,Information Technology,4,71.0,3.4,7.1,80.7,72.0,67.1,67.0,12.1,6.0,0,Yes,0,Medium,70.3,64.0,68.5,59.0,Placed,4.8
ST1822,21,Male,Electronics,3,90.5,2.6,6.4,64.7,81.3,89.5,56.3,8.2,0.0,5,No,0,Medium,71.6,41.6,56.8,63.8,Not Placed,0.0
ST1823,19,Female,Computer Engineering,4,59.8,2.8,4.7,100.0,75.5,62.5,46.2,2.6,1.0,2,No,0,Low,51.5,70.3,63.4,56.2,Not Placed,0.0
ST1824,20,Female,Civil,5,45.0,4.5,9.2,77.3,64.9,62.4,59.7,10.3,0.0,3,Yes,0,Medium,70.8,67.8,74.0,55.8,Not Placed,0.0
ST1825,18,Female,Mechanical,6,72.6,2.7,7.2,73.2,92.8,99.6,67.3,4.4,1.0,0,No,1,Medium,45.0,69.9,60.2,56.6,Not Placed,0.0
ST1826,22,Female,Information Technology,6,84.6,3.4,7.4,86.6,76.7,84.7,79.3,17.0,6.0,1,No,0,Low,96.9,76.5,51.3,71.3,Placed,4.61
ST1827,19,Male,Civil,3,92.4,6.8,6.9,78.0,100.0,41.0,72.6,15.7,0.0,2,No,0,Medium,68.6,61.8,50.7,63.9,Not Placed,0.0
ST1828,21,Female,Information Technology,3,72.4,1.4,6.2,79.8,54.9,64.7,92.5,11.0,0.0,4,No,1,Medium,55.0,58.7,71.5,61.4,Not Placed,0.0
ST1829,19,Male,Civil,3,73.1,0.7,6.8,100.0,68.8,48.4,55.5,14.8,6.0,0,Yes,0,High,77.2,81.5,74.8,52.9,Not Placed,0.0
ST1830,18,Male,Electronics,5,91.8,4.7,5.2,71.7,76.4,59.6,82.3,8.3,1.0,2,No,1,Low,59.5,63.1,65.9,54.7,Not Placed,0.0
ST1831,21,Male,Electronics,4,55.6,2.5,9.5,71.2,90.8,31.2,70.7,11.8,5.0,1,No,0,Low,69.6,60.6,96.0,66.4,Not Placed,0.0
ST1832,20,Male,Computer Engineering,5,73.3,3.0,5.6,76.4,81.2,70.2,79.7,15.4,4.0,5,No,0,Medium,76.4,59.3,39.8,60.0,Placed,4.59
ST1833,19,Male,Civil,6,80.3,2.3,5.9,87.9,80.0,57.2,63.9,9.2,2.0,1,Yes,0,Medium,55.8,76.9,73.1,59.9,Placed,2.77
ST1834,18,Male,Information Technology,3,83.4,3.1,6.5,56.9,61.3,72.8,85.0,6.7,4.0,0,No,3,Low,97.3,64.9,37.5,44.4,Not Placed,0.0
ST1835,22,Male,Computer Engineering,4,71.9,5.9,8.4,51.4,61.0,50.9,74.1,0.0,0.0,0,No,0,High,98.6,100.0,65.3,55.4,Not Placed,0.0
ST1836,21,Male,Computer Engineering,6,78.4,4.7,7.0,68.0,80.2,73.1,60.5,7.6,1.0,5,No,0,Medium,62.6,68.9,71.0,70.6,Placed,3.88
ST1837,19,Male,Electronics,6,48.1,4.8,5.6,55.4,58.3,66.6,69.8,12.1,1.0,0,Yes,0,Medium,54.3,49.9,64.2,55.0,Not Placed,0.0
ST1838,19,Male,Information Technology,6,70.1,1.4,8.4,69.9,69.1,91.5,66.6,12.7,1.0,3,Yes,1,Medium,62.6,61.4,35.8,45.6,Not Placed,0.0
ST1839,20,Female,Electronics,5,83.4,1.8,7.8,81.0,82.5,90.3,76.8,10.5,1.0,4,Yes,2,High,63.3,77.8,65.5,55.4,Not Placed,0.0
ST1840,20,Female,Civil,3,66.2,0.5,7.6,64.3,63.2,82.2,53.5,5.3,5.0,2,No,0,Low,85.5,59.0,67.0,56.2,Not Placed,0.0
ST1841,22,Female,Computer Engineering,6,78.7,2.3,7.8,57.9,96.9,67.8,69.6,0.0,2.0,5,No,0,Low,62.8,67.7,81.4,62.6,Not Placed,0.0
ST1842,22,Male,Mechanical,3,83.4,4.9,9.6,75.8,91.9,97.8,75.5,5.5,3.0,1,No,4,Low,53.7,82.7,44.2,59.7,Not Placed,0.0
ST1843,18,Female,Computer Engineering,5,73.9,4.3,9.4,85.4,55.6,51.8,70.5,6.5,0.0,1,No,1,Medium,71.4,84.9,90.1,56.1,Not Placed,0.0
ST1844,18,Female,Mechanical,6,80.0,3.2,6.2,54.7,63.9,53.8,88.9,6.4,2.0,4,No,1,High,49.1,60.1,26.7,48.1,Not Placed,0.0
ST1845,22,Female,Mechanical,5,66.4,3.5,8.8,84.8,46.3,70.9,80.8,11.1,4.0,0,Yes,0,Medium,85.0,64.1,46.3,51.6,Not Placed,0.0
ST1846,22,Male,Information Technology,5,75.5,2.5,7.4,84.8,65.8,100.0,69.9,17.9,3.0,0,Yes,0,Low,78.4,69.5,69.8,51.4,Not Placed,0.0
ST1847,21,Male,Electronics,3,85.3,3.8,7.5,86.4,86.0,69.4,73.0,8.6,3.0,1,No,1,Low,61.6,88.1,72.0,69.1,Placed,3.35
ST1848,20,Male,Information Technology,6,79.9,4.6,5.1,89.6,70.6,69.6,74.1,6.9,1.0,4,No,0,Medium,63.1,51.5,91.2,64.0,Not Placed,0.0
ST1849,18,Male,Information Technology,5,71.0,1.1,6.8,100.0,82.0,53.3,75.6,6.7,2.0,1,No,0,Low,73.5,73.4,70.1,57.5,Not Placed,0.0
ST1850,20,Female,Mechanical,6,80.7,3.9,6.1,70.7,56.2,84.3,44.4,8.6,4.0,0,No,0,High,54.6,68.8,65.4,44.4,Not Placed,0.0
ST1851,20,Female,Information Technology,3,86.6,4.9,7.9,76.3,86.4,84.4,65.8,3.9,1.0,5,No,0,Low,,54.5,74.1,68.0,Not Placed,0.0
ST1852,22,Female,Information Technology,5,53.4,2.9,8.2,70.0,68.8,82.3,49.2,8.6,1.0,2,Yes,2,Low,66.8,86.6,29.5,50.1,Not Placed,0.0
ST1853,21,Female,Information Technology,3,91.9,4.6,4.7,75.0,76.2,63.8,87.9,10.3,6.0,0,No,3,Low,51.5,82.9,50.9,51.5,Not Placed,0.0
ST1854,19,Male,Mechanical,6,74.0,7.7,7.0,93.4,74.8,62.8,69.1,9.0,6.0,5,No,0,High,63.6,91.1,48.2,71.2,Placed,4.42
ST1855,21,Male,Information Technology,6,83.1,3.3,8.2,58.9,59.5,55.2,67.3,10.3,6.0,2,No,1,Medium,55.0,85.7,82.2,54.8,Placed,3.46
ST1856,21,Male,Computer Engineering,3,92.4,4.1,6.8,64.7,61.0,73.1,82.6,10.2,5.0,3,Yes,1,High,90.0,68.2,87.8,60.7,Not Placed,0.0
ST1857,20,Female,Electronics,4,61.5,2.4,7.8,91.5,88.6,58.0,75.9,0.0,0.0,4,No,3,Medium,64.4,77.3,96.8,56.0,Not Placed,0.0
ST1858,21,Male,Mechanical,5,69.5,3.8,7.4,87.2,81.2,56.7,54.2,11.2,3.0,5,Yes,1,Low,56.7,73.0,76.1,62.2,Placed,2.0
ST1859,18,Male,Computer Engineering,6,74.5,4.2,7.4,70.6,89.7,66.5,69.0,4.6,4.0,3,Yes,4,Medium,79.4,54.4,81.3,70.0,Not Placed,0.0
ST1860,20,Female,Computer Engineering,6,68.6,3.8,6.7,85.3,80.2,65.6,65.3,2.5,3.0,0,No,4,Medium,61.2,48.4,68.5,44.7,Not Placed,0.0
ST1861,18,Female,Computer Engineering,5,98.8,2.0,5.7,79.1,77.9,65.0,45.6,2.5,2.0,4,Yes,0,Medium,54.6,73.5,59.0,62.7,Not Placed,0.0
ST1862,19,Male,Information Technology,3,67.7,3.8,5.8,93.0,53.6,78.1,60.3,10.2,0.0,5,No,1,Medium,82.4,69.4,49.7,62.9,Not Placed,0.0
ST1863,20,Male,Information Technology,3,71.3,5.7,7.8,75.9,72.5,73.0,67.4,6.9,1.0,0,No,0,Low,65.5,63.0,48.3,59.5,Not Placed,0.0
ST1864,19,Male,Mechanical,3,80.5,4.2,7.0,87.3,75.6,68.3,68.4,0.0,0.0,4,No,0,Low,81.8,66.6,45.1,71.2,Placed,3.17
ST1865,20,Male,Electronics,4,63.6,4.9,6.8,100.0,100.0,74.4,49.2,10.4,1.0,4,No,0,Medium,69.8,94.5,78.7,67.0,Placed,2.47
ST1866,22,Male,Electronics,4,73.3,3.1,6.5,82.2,84.9,59.1,86.1,0.8,6.0,0,Yes,0,Medium,71.8,35.3,60.4,54.6,Placed,4.48
ST1867,21,Male,Information Technology,6,81.8,4.6,6.7,75.6,96.0,73.4,68.6,8.7,0.0,0,No,2,High,77.9,77.6,55.4,54.9,Not Placed,0.0
ST1868,22,Female,Mechanical,3,74.0,3.9,8.2,83.7,83.8,74.0,70.5,9.2,1.0,5,No,0,Medium,61.1,80.6,34.6,60.5,Not Placed,0.0
ST1869,19,Female,Information Technology,5,76.9,2.1,6.6,70.6,66.8,52.5,75.6,12.4,3.0,4,No,2,High,58.7,82.5,52.4,50.1,Not Placed,0.0
ST1870,21,Female,Civil,6,71.6,4.0,5.5,100.0,77.5,84.9,59.0,16.9,6.0,5,No,1,Medium,86.8,47.3,62.4,71.1,Not Placed,0.0
ST1871,20,Male,Electronics,5,59.8,2.0,7.8,77.2,79.1,60.5,76.4,1.2,6.0,4,No,1,Low,78.1,63.6,42.4,53.3,Not Placed,0.0
ST1872,21,Female,Computer Engineering,6,81.9,2.6,6.8,71.7,63.8,73.2,64.9,7.7,6.0,5,Yes,0,High,69.1,62.9,100.0,66.4,Placed,4.66
ST1873,18,Male,Electronics,4,99.1,3.8,7.0,65.0,71.0,87.1,57.4,6.6,3.0,0,Yes,0,Medium,81.1,72.4,45.6,66.7,Not Placed,0.0
ST1874,21,Male,Information Technology,6,78.2,3.9,8.8,88.2,73.3,84.0,78.0,10.2,3.0,0,Yes,0,Medium,77.6,51.1,85.4,66.7,Not Placed,0.0
ST1875,18,Female,Electronics,4,80.7,1.7,7.0,85.4,96.9,72.4,90.9,9.1,3.0,1,No,0,Medium,83.2,73.7,65.1,64.3,Not Placed,0.0
ST1876,21,Male,Computer Engineering,6,86.3,5.1,7.3,69.0,49.0,67.3,80.1,6.2,6.0,5,No,2,Medium,54.0,54.7,57.9,64.0,Not Placed,0.0
ST1877,18,Male,Computer Engineering,3,62.8,4.4,5.7,81.9,91.7,84.3,82.9,5.8,0.0,1,No,1,Medium,69.1,63.5,63.0,62.9,Not Placed,0.0
ST1878,19,Female,Mechanical,5,98.4,2.4,6.8,56.9,63.8,80.8,62.7,2.4,1.0,1,No,0,High,85.8,88.2,67.2,56.3,Not Placed,0.0
ST1879,22,Female,Computer Engineering,3,80.4,1.2,7.7,77.2,58.2,64.0,47.6,12.9,3.0,3,No,2,Medium,93.5,80.6,70.6,49.8,Not Placed,0.0
ST1880,20,Female,Mechanical,6,97.6,3.3,5.3,80.4,91.3,61.7,90.9,10.3,0.0,4,Yes,0,Medium,62.5,69.9,51.3,65.8,Placed,3.93
ST1881,21,Male,Computer Engineering,6,69.2,2.8,7.2,95.5,85.5,45.1,98.0,12.6,1.0,2,Yes,0,Medium,72.2,47.1,75.9,58.4,Not Placed,0.0
ST1882,22,Female,Electronics,6,99.8,3.7,7.1,65.8,92.3,74.0,91.6,6.4,6.0,3,No,1,Low,70.3,73.0,62.5,75.7,Placed,5.04
ST1883,20,Female,Electronics,4,87.3,3.0,7.0,59.7,86.4,70.9,65.3,4.7,0.0,4,Yes,0,Medium,52.6,74.0,45.7,59.8,Not Placed,0.0
ST1884,20,Male,Information Technology,5,84.6,0.5,8.1,64.3,100.0,86.8,53.8,2.6,6.0,2,No,1,Low,66.0,36.5,60.2,70.1,Not Placed,0.0
ST1885,18,Female,Information Technology,5,80.8,2.9,7.4,59.0,83.3,76.7,55.1,9.8,5.0,1,Yes,1,Medium,47.9,73.3,89.7,62.2,Placed,5.19
ST1886,19,Female,Computer Engineering,6,75.0,3.0,8.6,91.0,74.0,89.3,46.4,2.8,3.0,2,Yes,1,High,67.7,51.9,70.5,55.6,Not Placed,0.0
ST1887,19,Female,Computer Engineering,6,92.4,4.5,5.9,93.6,80.5,62.9,68.5,17.2,2.0,0,No,0,Medium,55.5,45.8,67.1,64.3,Not Placed,0.0
ST1888,22,Male,Information Technology,4,79.7,2.5,7.1,78.8,92.2,86.8,92.5,1.5,0.0,0,Yes,0,Low,72.4,51.2,60.6,59.7,Not Placed,0.0
ST1889,19,Male,Electronics,3,54.4,6.0,7.1,89.7,65.9,65.1,68.0,9.4,3.0,5,No,0,Medium,65.7,35.6,61.9,63.7,Not Placed,0.0
ST1890,21,Male,Civil,3,64.6,,5.8,76.6,67.5,82.1,74.2,15.8,4.0,4,Yes,4,High,65.4,61.9,70.5,41.4,Not Placed,0.0
ST1891,19,Male,Mechanical,5,75.8,5.5,8.1,73.9,72.0,53.0,89.3,11.0,1.0,3,No,0,Medium,91.7,52.9,62.8,51.6,Not Placed,0.0
ST1892,22,Female,Mechanical,4,81.7,3.2,9.6,71.0,48.6,75.1,64.3,8.9,5.0,1,No,0,High,71.0,85.1,74.3,50.7,Placed,3.42
ST1893,19,Male,Mechanical,6,77.3,4.8,7.0,71.3,77.8,46.2,98.0,3.2,3.0,4,No,2,Medium,96.3,62.6,72.2,52.5,Not Placed,0.0
ST1894,21,Male,Electronics,5,92.6,3.6,7.6,56.4,51.5,68.5,97.9,1.1,4.0,1,No,1,Low,76.2,57.2,47.9,61.4,Not Placed,0.0
ST1895,18,Female,Computer Engineering,4,54.6,5.2,7.1,78.2,76.7,77.7,68.2,11.9,0.0,0,Yes,2,Low,81.4,44.1,75.4,54.4,Not Placed,0.0
ST1896,22,Female,Civil,3,79.7,2.9,6.2,74.5,87.2,65.2,61.9,15.5,0.0,3,Yes,4,Medium,57.8,61.6,51.7,54.7,Not Placed,0.0
ST1897,18,Female,Electronics,4,56.2,1.9,5.0,83.9,69.8,58.3,79.8,5.8,4.0,3,Yes,0,Medium,60.3,88.3,51.1,49.5,Placed,2.17
ST1898,18,Male,Electronics,3,87.1,5.6,6.2,76.1,97.8,83.0,65.1,2.3,5.0,0,No,0,High,70.2,91.2,66.6,71.2,Not Placed,0.0
ST1899,18,Male,Computer Engineering,4,76.9,3.3,5.5,73.0,57.0,70.7,53.8,0.0,4.0,2,No,0,Medium,87.0,62.5,71.1,65.6,Placed,2.54
ST1900,20,Male,Information Technology,5,83.0,3.8,8.9,64.5,91.5,65.6,87.9,3.1,1.0,3,Yes,0,Medium,64.9,67.0,76.8,62.6,Not Placed,0.0
ST1901,20,Female,Information Technology,3,67.6,5.4,6.9,75.9,84.8,72.5,87.0,7.4,0.0,2,No,1,Low,50.0,78.5,32.5,63.4,Not Placed,0.0
ST1902,18,Female,Mechanical,5,93.4,2.0,6.6,83.9,53.7,100.0,72.2,16.0,4.0,1,Yes,0,Medium,75.6,52.6,79.6,62.5,Placed,3.19
ST1903,22,Male,Information Technology,5,90.5,4.4,8.0,61.3,100.0,87.0,52.3,11.4,2.0,3,Yes,1,Low,70.9,73.5,73.6,64.5,Not Placed,0.0
ST1904,21,Female,Information Technology,3,85.0,2.6,5.8,76.0,75.2,87.1,52.8,9.5,2.0,5,No,0,Medium,62.3,100.0,55.4,64.4,Not Placed,0.0
ST1905,21,Female,Civil,3,76.4,3.3,6.2,77.8,64.6,77.7,71.5,6.0,4.0,0,Yes,0,Low,64.8,79.5,63.2,64.7,Placed,4.29
ST1906,19,Female,Computer Engineering,6,85.0,3.6,7.1,66.4,57.7,74.2,63.0,5.1,1.0,2,No,1,Low,57.8,79.0,70.2,56.8,Not Placed,0.0
ST1907,22,Male,Information Technology,6,69.5,1.2,8.1,67.9,73.1,40.9,65.2,15.0,0.0,5,No,0,Low,82.9,88.2,20.0,47.5,Not Placed,0.0
ST1908,20,Female,Computer Engineering,6,88.3,2.3,7.6,77.8,74.3,63.2,84.3,9.0,2.0,1,No,1,Low,70.3,81.6,47.0,60.2,Not Placed,0.0
ST1909,18,Female,Mechanical,5,97.8,5.5,7.3,61.4,77.3,65.8,80.3,0.0,4.0,1,No,5,Medium,73.4,64.2,85.6,52.7,Not Placed,0.0
ST1910,19,Male,Civil,5,90.8,4.8,7.1,79.2,72.1,47.6,89.3,4.6,6.0,3,No,2,Low,61.7,50.3,57.4,61.0,Not Placed,0.0
ST1911,21,Male,Computer Engineering,6,69.2,3.4,7.4,64.3,84.2,57.0,56.1,3.7,4.0,3,No,0,High,88.7,66.0,65.6,58.3,Not Placed,0.0
ST1912,20,Female,Mechanical,5,82.3,3.9,7.2,87.8,71.0,46.2,65.2,5.3,3.0,5,Yes,3,Medium,,53.5,65.1,57.8,Not Placed,0.0
ST1913,20,Female,Computer Engineering,5,62.5,3.1,5.9,100.0,50.8,71.5,80.6,10.8,4.0,4,No,0,Medium,40.0,63.8,78.4,54.5,Placed,4.03
ST1914,18,Male,Civil,3,84.9,5.5,7.1,64.7,74.1,82.6,76.3,7.5,1.0,4,Yes,1,Medium,76.4,54.9,60.5,63.4,Not Placed,0.0
ST1915,21,Male,Mechanical,3,83.4,3.2,5.8,81.4,45.2,86.4,91.5,7.6,2.0,3,Yes,0,Medium,66.3,62.2,61.8,57.8,Not Placed,0.0
ST1916,22,Female,Mechanical,5,55.6,3.8,7.1,66.3,80.6,77.4,75.9,14.6,3.0,4,No,0,Low,67.7,45.7,70.0,56.7,Not Placed,0.0
ST1917,20,Female,Computer Engineering,6,64.1,5.2,6.5,87.5,63.3,59.5,95.9,4.5,2.0,0,No,5,High,83.9,57.6,80.5,54.5,Not Placed,0.0
ST1918,18,Female,Civil,4,74.6,2.3,9.8,59.8,78.1,46.9,77.6,17.3,2.0,5,Yes,0,Medium,71.2,74.1,85.6,52.2,Placed,2.13
ST1919,22,Female,Electronics,6,74.4,5.8,7.0,80.8,93.1,49.2,84.9,4.6,1.0,0,Yes,2,Low,94.0,77.9,61.9,60.2,Not Placed,0.0
ST1920,21,Male,Information Technology,4,63.5,1.2,5.5,64.5,63.7,55.5,65.5,8.4,4.0,4,Yes,0,Medium,71.5,74.6,59.1,43.3,Placed,4.34
ST1921,20,Female,Mechanical,6,82.7,5.9,6.9,72.5,89.8,60.4,70.2,6.6,1.0,3,Yes,2,Medium,63.5,62.4,64.7,58.6,Placed,3.9
